Timestamp,DHT_Temp(C),DHT_Hum(%),UV_Raw,Press(mBar),Press_Temp(C),Press_Alt(Ft),Probe_Temp(C),CO2(ppm),SCD_Temp(C),SCD_Hum(%)
2025-10-26T08:42:21,6.6,76,3,1010.83,8.22,66.14,5.5,408,6.17,66.72
2025-10-26T08:42:26,6.6,75.9,3,1010.88,8.24,64.77,5.5,407,6.16,66.67
2025-10-26T08:42:31,6.6,75.9,3,1010.93,8.26,63.4,5.5,407,6.18,66.69
2025-10-26T08:42:36,6.6,75.8,3,1010.93,8.26,63.4,5.5,407,6.16,66.63
2025-10-26T08:42:41,6.6,75.7,3,1010.93,8.26,63.4,5.5,407,6.19,66.6
2025-10-26T08:42:46,6.6,75.7,3,1010.81,8.26,66.68,5.5,407,6.2,66.56
2025-10-26T08:42:51,6.6,75.6,3,1010.86,8.28,65.31,5.5,407,6.21,66.54
2025-10-26T08:42:57,6.6,75.6,3,1010.86,8.28,65.31,5.5,407,6.2,66.49
2025-10-26T08:43:02,6.6,75.5,3,1010.9,8.29,64.22,5.5,406,6.24,66.4
2025-10-26T08:43:07,6.6,75.5,3,1010.9,8.29,64.22,5.5,406,6.23,66.38
2025-10-26T08:43:12,6.6,75.4,3,1010.84,8.31,65.86,5.5,405,6.25,66.37
2025-10-26T08:43:17,6.6,75.4,3,1010.95,8.31,62.85,5.5,405,6.25,66.29
2025-10-26T08:43:22,6.6,75.3,3,1010.88,8.33,64.77,5.5,404,6.25,66.25
2025-10-26T08:43:27,6.6,75.3,3,1010.88,8.33,64.77,5.5,404,6.25,66.26
2025-10-26T08:43:33,6.6,75.1,3,1010.88,8.33,64.77,5.5,404,6.26,66.22
2025-10-26T08:43:38,6.6,75.1,3,1010.81,8.35,66.68,5.5,403,6.25,66.14
2025-10-26T08:43:43,6.6,75,3,1010.81,8.35,66.68,5.5,404,6.26,66.14
2025-10-26T08:43:48,6.7,75.1,3,1010.81,8.35,66.68,5.5,404,6.23,66.1
2025-10-26T08:43:53,6.7,75.1,3,1010.97,8.37,62.31,5.5,404,6.23,66.09
2025-10-26T08:43:58,6.7,75,3,1010.86,8.37,65.31,5.5,405,6.23,66.07
2025-10-26T08:44:03,6.7,75,3,1010.91,8.39,63.94,5.5,405,6.23,66
2025-10-26T08:44:08,6.7,74.9,3,1010.86,8.37,65.31,5.5,405,6.27,65.97
2025-10-26T08:44:14,6.7,74.8,3,1010.91,8.39,63.94,5.5,406,6.28,65.91
2025-10-26T08:44:19,6.7,74.7,3,1010.95,8.4,62.85,5.5,406,6.27,65.84
2025-10-26T08:44:24,6.7,74.6,3,1010.84,8.4,65.86,5.5,406,6.28,65.85
2025-10-26T08:44:29,6.7,74.6,2,1010.95,8.4,62.85,5.5,407,6.28,65.8
2025-10-26T08:44:34,6.7,74.5,3,1010.84,8.4,65.86,5.5,407,6.31,65.78
2025-10-26T08:44:39,6.7,74.5,2,1010.88,8.42,64.77,5.5,407,6.31,65.75
2025-10-26T08:44:44,6.7,74.4,2,1010.88,8.42,64.77,5.5,407,6.32,65.71
2025-10-26T08:44:50,6.7,74.3,3,1010.93,8.44,63.4,5.5,408,6.34,65.65
2025-10-26T08:44:55,6.7,74.3,3,1010.82,8.44,66.4,5.5,408,6.33,65.67
2025-10-26T08:45:00,6.7,74.2,2,1010.86,8.46,65.31,5.5,409,6.31,65.61
2025-10-26T08:45:05,6.7,74.2,3,1010.86,8.46,65.31,5.5,411,6.36,65.62
2025-10-26T08:45:10,6.7,74.1,3,1010.86,8.46,65.31,5.5,410,6.34,65.53
2025-10-26T08:45:15,6.8,74.1,3,1010.86,8.46,65.31,5.5,410,6.35,65.52
2025-10-26T08:45:20,6.8,74.1,3,1010.91,8.48,63.94,5.5,410,6.36,65.44
2025-10-26T08:45:25,6.8,74,3,1010.91,8.48,63.94,5.5,411,6.38,65.43
2025-10-26T08:45:31,6.8,74,3,1010.79,8.48,67.23,5.5,411,6.37,65.42
2025-10-26T08:45:36,6.8,73.9,3,1010.84,8.5,65.86,5.5,411,6.39,65.35
2025-10-26T08:45:41,6.8,73.8,3,1010.84,8.5,65.86,5.5,411,6.36,65.35
2025-10-26T08:45:46,6.8,73.7,3,1011,8.51,61.48,5.5,411,6.38,65.3
2025-10-26T08:45:51,6.8,73.7,3,1010.88,8.51,64.77,5.5,411,6.37,65.28
2025-10-26T08:45:56,6.8,73.6,2,1010.88,8.51,64.77,5.5,410,6.42,65.26
2025-10-26T08:46:01,6.8,73.6,2,1010.93,8.53,63.4,5.5,409,6.4,65.2
2025-10-26T08:46:07,6.8,73.5,3,1010.82,8.53,66.4,5.5,409,6.4,65.12
2025-10-26T08:46:12,6.8,73.5,3,1010.82,8.53,66.4,5.5,410,6.42,65.19
2025-10-26T08:46:17,6.8,73.5,3,1010.93,8.53,63.4,5.5,410,6.39,65.05
2025-10-26T08:46:22,6.8,73.4,3,1010.86,8.55,65.31,5.5,410,6.39,65.03
2025-10-26T08:46:27,6.8,73.4,2,1010.86,8.55,65.31,5.5,410,6.39,65.05
2025-10-26T08:46:32,6.8,73.3,2,1010.91,8.56,63.94,5.5,411,6.4,64.99
2025-10-26T08:46:37,6.8,73.2,2,1010.91,8.56,63.94,5.5,411,6.41,64.98
2025-10-26T08:46:43,6.9,73.3,2,1010.79,8.56,67.23,5.5,412,6.43,65.01
2025-10-26T08:46:48,6.9,73.2,2,1010.84,8.59,65.86,5.5,412,6.43,64.94
2025-10-26T08:46:53,6.8,73.1,2,1010.84,8.59,65.86,5.5,412,6.43,64.91
2025-10-26T08:46:58,6.9,73.1,2,1010.84,8.59,65.86,5.5,412,6.41,64.84
2025-10-26T08:47:03,6.9,73.1,2,1010.84,8.59,65.86,5.5,412,6.43,64.86
2025-10-26T08:47:08,6.9,73,2,1010.88,8.6,64.77,5.5,412,6.45,64.81
2025-10-26T08:47:13,6.9,73,2,1010.88,8.6,64.77,5.5,412,6.45,64.78
2025-10-26T08:47:18,6.9,72.9,2,1010.88,8.6,64.77,5.5,412,6.46,64.79
2025-10-26T08:47:24,6.9,72.9,2,1010.88,8.6,64.77,5,412,6.44,64.72
2025-10-26T08:47:29,6.9,72.8,2,1010.82,8.62,66.4,5.5,412,6.46,64.71
2025-10-26T08:47:34,6.9,72.8,2,1010.93,8.62,63.4,5,411,6.47,64.69
2025-10-26T08:47:39,6.9,72.7,2,1010.86,8.64,65.31,5,412,6.46,64.67
2025-10-26T08:47:44,6.9,72.7,2,1010.82,8.62,66.4,5.5,412,6.48,64.63
2025-10-26T08:47:49,6.9,72.6,2,1010.98,8.64,62.03,5,411,6.47,64.57
2025-10-26T08:47:54,6.9,72.6,2,1010.75,8.64,68.32,5,411,6.49,64.54
2025-10-26T08:48:00,6.9,72.5,2,1010.86,8.64,65.31,5,412,6.51,64.57
2025-10-26T08:48:05,6.9,72.5,2,1010.86,8.64,65.31,5,411,6.5,64.54
2025-10-26T08:48:10,6.9,72.4,2,1010.91,8.65,63.94,5,411,6.51,64.53
2025-10-26T08:48:15,6.9,72.4,2,1010.91,8.65,63.94,5,411,6.48,64.45
2025-10-26T08:48:20,6.9,72.3,2,1010.79,8.65,67.23,5,411,6.51,64.49
2025-10-26T08:48:25,6.9,72.3,2,1010.79,8.65,67.23,5,412,6.5,64.43
2025-10-26T08:48:30,6.9,72.2,2,1010.84,8.67,65.86,5,412,6.51,64.42
2025-10-26T08:48:35,6.9,72.2,2,1010.84,8.67,65.86,5,411,6.49,64.36
2025-10-26T08:48:41,6.9,72.1,2,1010.84,8.67,65.86,5,411,6.5,64.33
2025-10-26T08:48:46,6.9,72.1,3,1010.89,8.7,64.49,5,411,6.54,64.33
2025-10-26T08:48:51,6.9,72.1,3,1010.89,8.7,64.49,5,410,6.52,64.31
2025-10-26T08:48:56,7,72.1,2,1010.89,8.7,64.49,5,410,6.51,64.21
2025-10-26T08:49:01,7,72,2,1010.89,8.7,64.49,5,410,6.52,64.24
2025-10-26T08:49:06,7,72,2,1010.89,8.7,64.49,5,410,6.53,64.26
2025-10-26T08:49:11,7,71.9,2,1010.77,8.7,67.77,5,410,6.54,64.18
2025-10-26T08:49:17,7,71.8,2,1010.82,8.71,66.4,5,410,6.52,64.16
2025-10-26T08:49:22,7,71.8,2,1010.82,8.71,66.4,5,410,6.54,64.18
2025-10-26T08:49:27,7,71.8,2,1010.82,8.71,66.4,5,410,6.53,64.13
2025-10-26T08:49:32,7,71.7,2,1010.82,8.71,66.4,5,409,6.54,64.1
2025-10-26T08:49:37,7,71.7,2,1010.86,8.73,65.31,5,409,6.55,64.13
2025-10-26T08:49:42,7,71.6,2,1010.86,8.73,65.31,5,410,6.55,64.06
2025-10-26T08:49:47,7,71.6,2,1010.75,8.73,68.32,5,410,6.55,64.05
2025-10-26T08:49:53,7,71.6,2,1010.86,8.73,65.31,5,410,6.54,64.01
2025-10-26T08:49:58,7,71.5,2,1011.02,8.75,60.94,5,409,6.55,64
2025-10-26T08:50:03,7,71.5,2,1010.75,8.73,68.32,5,409,6.55,63.98
2025-10-26T08:50:08,7,71.4,2,1010.91,8.75,63.94,5,409,6.55,63.95
2025-10-26T08:50:13,7,71.4,2,1010.91,8.75,63.94,5,409,6.56,63.94
2025-10-26T08:50:18,7,71.4,2,1010.8,8.75,66.95,5,409,6.54,63.88
2025-10-26T08:50:23,7,71.3,2,1010.8,8.75,66.95,5,409,6.55,63.88
2025-10-26T08:50:28,7,71.2,2,1010.84,8.76,65.86,5,409,6.53,63.83
2025-10-26T08:50:34,7,71.2,2,1010.73,8.76,68.87,5,409,6.54,63.82
2025-10-26T08:50:39,7,71.2,2,1010.73,8.76,68.87,5,408,6.54,63.76
2025-10-26T08:50:44,7,71.2,2,1010.73,8.76,68.87,5,408,6.55,63.77
2025-10-26T08:50:49,7,71.2,2,1010.8,8.75,66.95,5,408,6.53,63.75
2025-10-26T08:50:54,7,71.1,2,1010.84,8.76,65.86,5,407,6.51,63.71
2025-10-26T08:50:59,7,71.1,3,1010.84,8.76,65.86,5,407,6.5,63.71
2025-10-26T08:51:04,7,71,2,1010.73,8.76,68.87,5,407,6.5,63.72
2025-10-26T08:51:10,7,71,2,1010.73,8.76,68.87,5,407,6.49,63.66
2025-10-26T08:51:15,7,71,2,1010.84,8.76,65.86,5,407,6.52,63.64
2025-10-26T08:51:20,7.1,71.1,2,1010.89,8.78,64.49,5,407,6.49,63.57
2025-10-26T08:51:25,7.1,71,2,1010.77,8.78,67.77,5,407,6.49,63.57
2025-10-26T08:51:30,7.1,71,2,1010.89,8.78,64.49,5,408,6.5,63.57
2025-10-26T08:51:35,7.1,71,2,1010.77,8.78,67.77,5,408,6.51,63.55
2025-10-26T08:51:40,7,70.9,2,1010.89,8.78,64.49,5,408,6.5,63.56
2025-10-26T08:51:45,7.1,71,2,1010.82,8.81,66.4,5,408,6.53,63.55
2025-10-26T08:51:51,7.1,71,2,1010.82,8.81,66.4,5,409,6.52,63.46
2025-10-26T08:51:56,7.1,71,3,1010.82,8.81,66.4,5,409,6.49,63.5
2025-10-26T08:52:01,7.1,71,2,1010.93,8.81,63.4,5.5,409,6.52,63.47
2025-10-26T08:52:06,7.1,70.9,2,1010.86,8.82,65.31,5,410,6.5,63.44
2025-10-26T08:52:11,7.1,70.9,3,1010.86,8.82,65.31,5,410,6.49,63.45
2025-10-26T08:52:16,7.1,70.9,2,1010.98,8.82,62.03,5,410,6.52,63.41
2025-10-26T08:52:21,7.1,70.9,2,1010.98,8.82,62.03,5,409,6.53,63.41
2025-10-26T08:52:27,7.1,70.8,2,1010.98,8.82,62.03,5.5,409,6.54,63.41
2025-10-26T08:52:32,7.1,70.7,2,1010.98,8.82,62.03,5.5,409,6.55,63.36
2025-10-26T08:52:37,7.1,70.7,2,1010.91,8.84,63.94,5.5,409,6.56,63.36
2025-10-26T08:52:42,7.1,70.6,3,1010.91,8.84,63.94,5.5,410,6.58,63.34
2025-10-26T08:52:47,7.1,70.6,2,1010.91,8.84,63.94,5.5,411,6.57,63.32
2025-10-26T08:52:52,7.1,70.5,2,1010.96,8.86,62.58,5.5,411,6.6,63.29
2025-10-26T08:52:57,7.1,70.5,2,1010.96,8.86,62.58,5,412,6.61,63.29
2025-10-26T08:53:03,7.1,70.5,2,1010.96,8.86,62.58,5.5,412,6.6,63.29
2025-10-26T08:53:08,7.1,70.5,2,1011.07,8.86,59.57,5.5,411,6.63,63.25
2025-10-26T08:53:13,7.1,70.4,2,1011,8.87,61.48,5.5,411,6.61,63.2
2025-10-26T08:53:18,7.1,70.4,3,1010.96,8.86,62.58,5.5,411,6.62,63.24
2025-10-26T08:53:23,7.1,70.4,2,1011,8.87,61.48,5.5,411,6.65,63.17
2025-10-26T08:53:28,7.1,70.4,2,1011,8.87,61.48,5.5,410,6.64,63.16
2025-10-26T08:53:33,7.1,70.4,2,1011.16,8.89,57.11,5.5,410,6.67,63.2
2025-10-26T08:53:38,7.1,70.3,3,1010.93,8.89,63.4,5.5,351,6.69,63.17
2025-10-26T08:53:44,7.2,70.4,3,1010.93,8.89,63.4,5.5,352,6.68,63.16
2025-10-26T08:53:49,7.1,70.3,3,1011.05,8.89,60.11,5.5,353,6.69,63.14
2025-10-26T08:53:54,7.1,70.3,3,1010.93,8.89,63.4,5.5,358,6.71,63.13
2025-10-26T08:53:59,7.1,70.3,2,1010.98,8.91,62.03,5.5,365,6.73,63.1
2025-10-26T08:54:04,7.2,70.3,2,1010.98,8.91,62.03,5.5,370,6.7,63.09
2025-10-26T08:54:09,7.1,70.2,3,1010.98,8.91,62.03,5.5,377,6.71,63.08
2025-10-26T08:54:14,7.2,70.3,2,1011.02,8.93,60.94,5.5,382,6.74,63.05
2025-10-26T08:54:20,7.2,70.3,3,1011.02,8.93,60.94,5.5,389,6.72,62.99
2025-10-26T08:54:25,7.2,70.3,2,1011.02,8.93,60.94,5.5,391,6.75,62.99
2025-10-26T08:54:30,7.2,70.3,2,1011.02,8.93,60.94,5.5,395,6.73,63
2025-10-26T08:54:35,7.2,70.2,2,1011.07,8.95,59.57,5.5,397,6.79,62.95
2025-10-26T08:54:40,7.2,70.2,2,1011.07,8.95,59.57,5.5,400,6.78,62.9
2025-10-26T08:54:45,7.2,70.2,3,1010.96,8.95,62.58,5.5,401,6.78,62.92
2025-10-26T08:54:50,7.2,70.3,3,1011,8.97,61.48,5.5,401,6.79,62.95
2025-10-26T08:54:55,7.2,70.2,2,1011,8.97,61.48,5.5,401,6.81,62.87
2025-10-26T08:55:01,7.2,70.2,2,1011.05,8.98,60.11,5.5,401,6.79,62.9
2025-10-26T08:55:06,7.2,70.2,2,1011.05,8.98,60.11,5.5,402,6.82,62.88
2025-10-26T08:55:11,7.2,70.2,2,1010.93,8.98,63.4,5.5,402,6.82,62.82
2025-10-26T08:55:16,7.2,70.2,2,1010.93,8.98,63.4,5.5,402,6.83,62.82
2025-10-26T08:55:21,7.2,70.2,2,1010.98,9,62.03,5.5,402,6.85,62.8
2025-10-26T08:55:26,7.2,70.2,2,1010.98,9,62.03,5.5,402,6.87,62.81
2025-10-26T08:55:31,7.2,70.2,3,1011.03,9.02,60.66,5.5,402,6.86,62.83
2025-10-26T08:55:37,7.2,70.2,3,1011.03,9.02,60.66,5.5,403,6.87,62.79
2025-10-26T08:55:42,7.3,70.3,2,1011.03,9.02,60.66,5.5,403,6.87,62.78
2025-10-26T08:55:47,7.3,70.3,3,1011.03,9.02,60.66,5.5,403,6.9,62.76
2025-10-26T08:55:52,7.3,70.2,2,1011.19,9.04,56.28,5.5,403,6.91,62.76
2025-10-26T08:55:57,7.2,70.1,2,1011.07,9.04,59.57,5.5,403,6.9,62.73
2025-10-26T08:56:02,7.3,70.2,2,1011.07,9.04,59.57,5.5,404,6.93,62.74
2025-10-26T08:56:07,7.3,70.2,2,1011,9.06,61.48,5.5,404,6.9,62.68
2025-10-26T08:56:13,7.3,70.2,2,1011,9.06,61.48,5.5,404,6.93,62.68
2025-10-26T08:56:18,7.3,70.2,2,1011.05,9.07,60.11,5.5,403,6.95,62.69
2025-10-26T08:56:23,7.3,70.2,2,1011.16,9.07,57.11,5.5,404,6.96,62.67
2025-10-26T08:56:28,7.3,70.2,2,1011.05,9.07,60.11,5.5,403,6.95,62.69
2025-10-26T08:56:33,7.3,70.2,2,1010.93,9.07,63.4,5.5,404,6.98,62.64
2025-10-26T08:56:38,7.3,70.2,2,1011.09,9.09,59.02,5.5,404,6.99,62.65
2025-10-26T08:56:43,7.3,70.1,3,1011.09,9.09,59.02,5.5,404,7,62.63
2025-10-26T08:56:48,7.3,70.1,2,1011.14,9.11,57.65,5.5,404,6.98,62.65
2025-10-26T08:56:54,7.3,70.1,2,1011.03,9.11,60.66,5.5,404,7.01,62.59
2025-10-26T08:56:59,7.4,70.2,2,1011.03,9.11,60.66,6,404,7.03,62.59
2025-10-26T08:57:04,7.4,70.2,2,1011.07,9.12,59.57,6,404,7.05,62.57
2025-10-26T08:57:09,7.4,70.1,2,1011.07,9.12,59.57,6,404,7.05,62.54
2025-10-26T08:57:14,7.3,70.1,2,1011.12,9.15,58.2,6,404,7.06,62.56
2025-10-26T08:57:19,7.3,70.1,2,1011.12,9.15,58.2,6,404,7.06,62.53
2025-10-26T08:57:24,7.4,70.1,2,1011.05,9.17,60.11,6,404,7.07,62.55
2025-10-26T08:57:30,7.4,70.1,2,1011.16,9.17,57.11,6,404,7.07,62.51
2025-10-26T08:57:35,7.4,70.1,2,1011.05,9.17,60.11,6,404,7.09,62.49
2025-10-26T08:57:40,7.4,70.1,2,1011.05,9.17,60.11,6,404,7.08,62.48
2025-10-26T08:57:45,7.4,70,2,1011.09,9.18,59.02,6,404,7.11,62.47
2025-10-26T08:57:50,7.4,70,3,1010.98,9.18,62.03,6,404,7.11,62.47
2025-10-26T08:57:55,7.4,70,2,1011.14,9.2,57.65,6,405,7.12,62.43
2025-10-26T08:58:00,7.4,70,2,1011.14,9.2,57.65,6,405,7.14,62.44
2025-10-26T08:58:06,7.4,70,3,1011.07,9.22,59.57,6,404,7.15,62.42
2025-10-26T08:58:11,7.4,70,2,1011.07,9.22,59.57,6,404,7.16,62.43
2025-10-26T08:58:16,7.5,70.1,2,1011.07,9.22,59.57,6,404,7.16,62.43
2025-10-26T08:58:21,7.4,69.9,2,1011.12,9.23,58.2,6,404,7.18,62.41
2025-10-26T08:58:26,7.4,69.9,2,1011.12,9.23,58.2,6,405,7.2,62.43
2025-10-26T08:58:31,7.4,69.9,2,1011.16,9.25,57.11,6,405,7.2,62.35
2025-10-26T08:58:36,7.5,70,2,1011.16,9.25,57.11,6,405,7.21,62.39
2025-10-26T08:58:42,7.5,70,2,1011.05,9.25,60.11,6,405,7.21,62.34
2025-10-26T08:58:47,7.5,70,2,1011.09,9.28,59.02,6,404,7.22,62.33
2025-10-26T08:58:52,7.5,69.9,2,1010.98,9.28,62.03,6,404,7.24,62.33
2025-10-26T08:58:57,7.5,69.9,2,1011.09,9.28,59.02,6,404,7.23,62.32
2025-10-26T08:59:02,7.5,69.8,3,1011.14,9.29,57.65,6,403,7.24,62.28
2025-10-26T08:59:07,7.5,69.8,2,1011.14,9.29,57.65,6,403,7.27,62.27
2025-10-26T08:59:12,7.5,69.8,2,1011.07,9.31,59.57,6,403,7.26,62.26
2025-10-26T08:59:18,7.5,69.8,2,1011.07,9.31,59.57,6,403,7.27,62.26
2025-10-26T08:59:23,7.6,69.8,2,1011,9.33,61.48,6,404,7.28,62.22
2025-10-26T08:59:28,7.5,69.7,2,1011.07,9.31,59.57,6,404,7.29,62.2
2025-10-26T08:59:33,7.5,69.7,2,1011,9.33,61.48,6,404,7.29,62.18
2025-10-26T08:59:38,7.6,69.8,2,1011.12,9.33,58.2,6,404,7.3,62.22
2025-10-26T08:59:43,7.6,69.8,3,1011.05,9.34,60.11,6,405,7.31,62.18
2025-10-26T08:59:48,7.6,69.7,2,1011.05,9.34,60.11,6,405,7.34,62.18
2025-10-26T08:59:53,7.6,69.7,2,1011.09,9.36,59.02,6,405,7.34,62.2
2025-10-26T08:59:59,7.6,69.7,2,1011.09,9.36,59.02,6,405,7.35,62.17
2025-10-26T09:00:04,7.6,69.7,2,1011.09,9.36,59.02,6,405,7.36,62.13
2025-10-26T09:00:09,7.6,69.7,2,1011.14,9.38,57.65,6,406,7.34,62.1
2025-10-26T09:00:14,7.6,69.7,2,1011.02,9.38,60.94,6,406,7.38,62.13
2025-10-26T09:00:19,7.6,69.6,2,1011.02,9.38,60.94,6,406,7.38,62.11
2025-10-26T09:00:24,7.7,69.6,2,1011.07,9.4,59.57,6,406,7.4,62.11
2025-10-26T09:00:29,7.7,69.6,2,1011.12,9.42,58.2,6,406,7.41,62.08
2025-10-26T09:00:35,7.6,69.6,2,1011.12,9.42,58.2,6.5,406,7.4,62.04
2025-10-26T09:00:40,7.7,69.6,3,1011.16,9.44,57.11,6,406,7.41,62.03
2025-10-26T09:00:45,7.7,69.6,2,1011.16,9.44,57.11,6,406,7.43,62.04
2025-10-26T09:00:50,7.7,69.5,2,1011.05,9.44,60.11,6.5,406,7.42,62
2025-10-26T09:00:55,7.7,69.5,2,1011.09,9.45,59.02,6.5,406,7.43,62.02
2025-10-26T09:01:00,7.7,69.5,2,1011.09,9.45,59.02,6.5,406,7.46,61.96
2025-10-26T09:01:05,7.7,69.5,2,1011.09,9.45,59.02,6.5,406,7.48,62
2025-10-26T09:01:11,7.7,69.4,2,1011.02,9.47,60.94,6.5,405,7.47,61.97
2025-10-26T09:01:16,7.7,69.4,3,1011.02,9.47,60.94,6.5,406,7.47,62
2025-10-26T09:01:21,7.7,69.4,2,1011.02,9.47,60.94,6.5,405,7.48,61.96
2025-10-26T09:01:26,7.7,69.4,2,1011.07,9.48,59.57,6.5,405,7.49,61.95
2025-10-26T09:01:31,7.7,69.4,2,1011.07,9.48,59.57,6.5,404,7.51,61.92
2025-10-26T09:01:36,7.7,69.4,2,1011.11,9.51,58.48,6.5,404,7.52,61.86
2025-10-26T09:01:41,7.7,69.3,2,1011.16,9.53,57.11,6.5,404,7.52,61.9
2025-10-26T09:01:47,7.8,69.4,2,1011.05,9.53,60.11,6.5,405,7.51,61.85
2025-10-26T09:01:52,7.8,69.4,2,1011.09,9.54,59.02,6.5,405,7.53,61.89
2025-10-26T09:01:57,7.8,69.4,2,1011.2,9.54,56.02,6.5,405,7.56,61.87
2025-10-26T09:02:02,7.8,69.3,2,1011.09,9.54,59.02,6.5,405,7.55,61.82
2025-10-26T09:02:07,7.8,69.3,2,1011.14,9.56,57.65,6.5,405,7.55,61.86
2025-10-26T09:02:12,7.8,69.3,2,1011.02,9.56,60.94,6.5,405,7.55,61.82
2025-10-26T09:02:17,7.8,69.3,2,1011.18,9.58,56.56,6.5,405,7.57,61.77
2025-10-26T09:02:22,7.8,69.2,2,1011.07,9.58,59.57,6.5,406,7.59,61.78
2025-10-26T09:02:28,7.8,69.2,2,1011.07,9.58,59.57,6.5,406,7.58,61.78
2025-10-26T09:02:33,7.8,69.2,2,1011.11,9.59,58.48,6.5,406,7.62,61.79
2025-10-26T09:02:38,7.8,69.2,2,1011,9.59,61.48,6.5,407,7.61,61.77
2025-10-26T09:02:43,7.8,69.1,2,1011.11,9.59,58.48,6.5,406,7.63,61.74
2025-10-26T09:02:48,7.8,69.1,2,1011.16,9.61,57.11,6.5,405,7.63,61.69
2025-10-26T09:02:53,7.9,69.1,2,1011.16,9.61,57.11,6.5,405,7.62,61.74
2025-10-26T09:02:58,7.9,69.1,2,1011.09,9.64,59.02,6.5,405,7.63,61.67
2025-10-26T09:03:04,7.9,69.1,2,1011.09,9.64,59.02,6.5,405,7.66,61.67
2025-10-26T09:03:09,7.9,69.1,2,1011.02,9.65,60.94,6.5,405,7.67,61.66
2025-10-26T09:03:14,7.9,69,2,1011.13,9.65,57.93,6.5,404,7.66,61.63
2025-10-26T09:03:19,7.9,69,2,1011.13,9.65,57.93,6.5,404,7.66,61.68
2025-10-26T09:03:24,7.9,69,2,1011.07,9.67,59.57,6.5,404,7.67,61.62
2025-10-26T09:03:29,7.9,69,2,1011.18,9.67,56.56,6.5,404,7.69,61.59
2025-10-26T09:03:34,7.9,68.9,2,1011.11,9.69,58.48,6.5,404,7.68,61.63
2025-10-26T09:03:40,7.9,68.9,3,1011.11,9.69,58.48,6.5,404,7.69,61.57
2025-10-26T09:03:45,8,69,2,1010.88,9.69,64.77,6.5,404,7.71,61.58
2025-10-26T09:03:50,7.9,68.9,2,1011.04,9.7,60.39,6.5,403,7.71,61.58
2025-10-26T09:03:55,8,68.9,2,1011.16,9.7,57.11,6.5,403,7.73,61.58
2025-10-26T09:04:00,8,68.9,2,1011.04,9.7,60.39,6.5,404,7.74,61.54
2025-10-26T09:04:05,8,68.9,2,1011.09,9.72,59.02,6.5,403,7.71,61.54
2025-10-26T09:04:10,8,68.9,2,1011.25,9.74,54.65,6.5,403,7.74,61.5
2025-10-26T09:04:16,8,68.8,2,1011.13,9.74,57.93,6.5,403,7.76,61.5
2025-10-26T09:04:21,8,68.8,2,1011.18,9.76,56.56,7,403,7.77,61.54
2025-10-26T09:04:26,8,68.7,2,1011.18,9.76,56.56,6.5,402,7.76,61.46
2025-10-26T09:04:31,8,68.7,2,1011.18,9.76,56.56,7,402,7.77,61.47
2025-10-26T09:04:36,8,68.7,2,1011.06,9.76,59.85,6.5,403,7.78,61.48
2025-10-26T09:04:41,8,68.7,2,1011.11,9.78,58.48,7,402,7.8,61.45
2025-10-26T09:04:46,8,68.6,2,1010.99,9.78,61.76,7,403,7.79,61.45
2025-10-26T09:04:51,8,68.6,2,1011.16,9.8,57.11,7,403,7.81,61.41
2025-10-26T09:04:57,8,68.6,2,1011.16,9.8,57.11,7,403,7.8,61.39
2025-10-26T09:05:02,8.1,68.6,2,1011.2,9.81,56.02,7,402,7.82,61.4
2025-10-26T09:05:07,8.1,68.5,2,1011.09,9.81,59.02,7,402,7.83,61.39
2025-10-26T09:05:12,8.1,68.5,2,1011.13,9.83,57.93,7,402,7.82,61.39
2025-10-26T09:05:17,8.1,68.5,2,1011.13,9.83,57.93,7,402,7.83,61.36
2025-10-26T09:05:22,8.1,68.5,2,1011.18,9.85,56.56,7,402,7.84,61.33
2025-10-26T09:05:27,8.1,68.5,2,1011.18,9.85,56.56,7,402,7.88,61.32
2025-10-26T09:05:33,8.1,68.4,2,1011.18,9.85,56.56,7,403,7.88,61.32
2025-10-26T09:05:38,8.1,68.4,2,1011.22,9.86,55.47,7,403,7.84,61.33
2025-10-26T09:05:43,8.1,68.4,2,1011.11,9.86,58.48,7,403,7.88,61.34
2025-10-26T09:05:48,8.1,68.3,2,1011.27,9.89,54.1,7,404,7.88,61.29
2025-10-26T09:05:53,8.1,68.3,2,1011.04,9.89,60.39,7,404,7.89,61.29
2025-10-26T09:05:58,8.1,68.3,2,1011.15,9.89,57.39,7,403,7.88,61.27
2025-10-26T09:06:03,8.1,68.2,2,1011.08,9.9,59.3,7,403,7.89,61.3
2025-10-26T09:06:09,8.2,68.3,2,1011.2,9.9,56.02,7,403,7.91,61.27
2025-10-26T09:06:14,8.1,68.2,2,1011.13,9.92,57.93,7,403,7.93,61.21
2025-10-26T09:06:19,8.2,68.3,2,1011.13,9.92,57.93,7,403,7.94,61.18
2025-10-26T09:06:24,8.2,68.3,2,1011.13,9.92,57.93,7,404,7.94,61.23
2025-10-26T09:06:29,8.2,68.2,2,1011.06,9.94,59.85,7,404,7.93,61.16
2025-10-26T09:06:34,8.2,68.2,2,1011.18,9.94,56.56,7,404,7.95,61.19
2025-10-26T09:06:39,8.2,68.2,2,1010.99,9.95,61.76,7,404,7.96,61.15
2025-10-26T09:06:45,8.2,68.2,2,1011.1,9.95,58.75,7,403,7.96,61.13
2025-10-26T09:06:50,8.2,68.1,2,1011.1,9.95,58.75,7,404,7.94,61.12
